Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\enron_139004.txt,0,54,0.888889,35.9009,0,46.9463,0,238.508,0.962963,0,0,0,0.037037,4.18518,0.092593,0.203704,0.203704,0.12963,0.12963,0.055556,0.037037,0.074074,0.037037,0.018519,0.018519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203704,0.111111,0,0.037037,0.018519,0,0,0,0,0.018519,0,0,0,0,0,0,0.018519,0,0.043478,0,0,0,0,0,0,0,0,6.625,4.60808,37.375,0.25,0,0.5,0,0,0,0.125,0.125,1.59472,4.34096,-1,0,0,0,0,0,0,0,0,0,0,0,0.018519,0.037037,0.055556,0,0,0,0.037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037,0.111111,0.018519,0.148148,0.111111,0.055556,0.037037,0.074074,0.018519,0,0,0,0.018519,0,0,0,0,0,0.018519,0.018519,0.037037,0.055556,0.018519,0,0.018519,0,0.018519,0.018519,0.037037,0.018519,0.018519,0.037037,0,0,0,0.018519,0,0,0,0,0,0,0.018519,0,0,0,0.018519,0,0.018519,0.018519,0,0,0,0,0.018519,0,0,0,0.018519,0,0,0,0.018519,0.018519,0,0,0,0,0.018519,0.018519,0.018519,0,0,0,0,0,0,0.055556,0,0,0,0.018519,0,0.037037,0,0,0,0.055556,0,0,0.851852,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_139481.txt,0,570,0.505263,179.931,0,330.198,0,1109.58,0.996491,0.001754,0,0,0.001754,4.32456,0.087719,0.187719,0.178947,0.157895,0.131579,0.050877,0.061404,0.064912,0.047368,0.014035,0.007018,0.005263,0.001754,0.001754,0.001754,0,0.042105,0.020156,0.122807,0.16,0.48,0.26,0,0.06,0,0.02,0.02,0.552632,0.054386,0.07193,0.036842,0.015789,0,0,0.001754,0,0.001754,0.035088,0,0.315789,0,0,0,0.005263,0.014035,0.038005,2.34615,16,23.875,12.7006,0.05671,0,0,0,12.5111,8.73721,74.8444,0.222222,0.088889,0.088889,0.244444,0.066667,0.133333,0.022222,0.133333,5.19424,7.26252,-1,0,0,0,0,0,0,0,0,0,0,0.026316,0.078947,0.110526,0.170175,0.02807,0.038194,138.625,0.008772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012281,0.073684,0.054386,0.136842,0.084211,0.05614,0.042105,0.033333,0.008772,0,0,0.001754,0,0.001754,0,0.007018,0.003509,0.010526,0.02807,0.007018,0.014035,0.050877,0.003509,0,0.005263,0.015789,0.007018,0.005263,0.026316,0.008772,0.007018,0.007018,0.005263,0.008772,0.001754,0,0.001754,0.001754,0.003509,0.007018,0,0.003509,0.007018,0.001754,0.003509,0,0.008772,0.010526,0.008772,0.010526,0.019298,0,0.001754,0.003509,0.026316,0.014035,0.001754,0.001754,0.012281,0.001754,0.010526,0,0.054386,0.010526,0.001754,0,0,0.010526,0.021053,0.012281,0.007018,0,0.003509,0,0.001754,0.003509,0.008772,0.061404,0.012281,0,0,0.005263,0.001754,0.014035,0.008772,0.003509,0.019298,0.040351,0,0.012281,0.4,0.041393,0.021118,0.157895,0.703125,0.25,0.03125,0,0.015625
C:\Dev\fp\legitimate\enron_139485.txt,0,236,0.529661,120.328,0,160.254,0,471.505,0.995763,0,0,0,0.004237,4.20763,0.072034,0.173729,0.207627,0.220339,0.088983,0.080508,0.055085,0.042373,0.016949,0.016949,0.012712,0.004237,0.004237,0,0.004237,0,0.08913,0.02163,0.130435,0.1,0,0,0,0.75,0,0,0.15,0.169492,0.059322,0.038136,0.042373,0.021186,0,0,0,0,0,0,0,0,0,0,0,0,0.008475,0.044118,3.5,14,7.85714,1.90595,0.04257,0,0,0,8.32143,4.52022,46.1429,0.107143,0.142857,0.178571,0.071429,0.142857,0.107143,0.142857,0.107143,2.54864,5.38377,-1,0,0,0,0,0,0,0,0,0,0,0.021186,0.059322,0.084746,0.148305,0.004237,0.008,0,0.008475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029661,0.105932,0.04661,0.114407,0.15678,0.055085,0.050847,0.021186,0.004237,0,0,0.012712,0.004237,0,0,0,0,0.025424,0,0.004237,0.016949,0.055085,0.008475,0,0.004237,0,0.004237,0.008475,0.008475,0.008475,0.004237,0.012712,0,0.004237,0,0,0,0.004237,0,0,0,0,0.004237,0,0,0,0.004237,0.012712,0,0.004237,0.004237,0,0,0.004237,0.033898,0.008475,0,0,0.016949,0.012712,0.004237,0,0.050847,0.008475,0,0,0,0,0.021186,0.008475,0.008475,0,0,0.004237,0,0,0,0.050847,0,0,0,0.004237,0.004237,0.012712,0,0.004237,0.012712,0.059322,0,0.033898,0.487288,0.091097,0.026514,0.173913,0.095238,0.761905,0,0.095238,0.047619
C:\Dev\fp\legitimate\enron_139490.txt,0,726,0.414601,282.796,0,466.495,0,1446.73,0.997245,0.001377,0,0,0.001377,4.40909,0.071625,0.283747,0.14876,0.121212,0.081267,0.060606,0.057851,0.060606,0.030303,0.034435,0.039945,0.004132,0.004132,0.001377,0,0,0.029374,0.020135,0.125,0.402299,0.344828,0.137931,0.045977,0.045977,0,0.011494,0.011494,0.358127,0.038567,0.053719,0.009642,0.020661,0.001377,0,0.059229,0,0.011019,0.013774,0.121212,0,0.001377,0,0,0,0.027548,0.077872,2.97959,8,154.75,173.35,0.149698,0,0,0,6.92079,4.54174,40.9406,0.267327,0.138614,0.118812,0.079208,0.118812,0.138614,0.089109,0.049505,2.79721,5.84849,-1,0,0,0,0,0,0,0,0,0,0,0.017906,0.060606,0.119835,0.219008,0.115702,0.059801,98.8095,0.011019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03168,0.063361,0.03168,0.11157,0.049587,0.052342,0.03719,0.034435,0.008264,0.002755,0,0.015152,0.004132,0.002755,0,0.004132,0,0.006887,0.019284,0.015152,0.012397,0.038567,0.001377,0.002755,0.015152,0.019284,0.009642,0.015152,0.020661,0.019284,0.017906,0.027548,0.001377,0.024793,0.008264,0,0.001377,0.004132,0,0.002755,0.006887,0.013774,0.019284,0.001377,0,0,0.015152,0.012397,0.004132,0.015152,0.002755,0.002755,0.001377,0.001377,0.030303,0.006887,0.002755,0,0.022039,0.011019,0.002755,0,0.027548,0.015152,0.002755,0,0.002755,0.001377,0.011019,0.026171,0.017906,0,0.006887,0.001377,0.004132,0.00551,0.002755,0.045455,0.004132,0,0.001377,0.017906,0.001377,0.00551,0.002755,0.013774,0.03168,0.016529,0,0.002755,0.322314,0.030247,0.022641,0.166667,0.911111,0.066667,0,0,0.022222
C:\Dev\fp\legitimate\enron_140224.txt,0,123,0.772358,49.3757,1,70.0175,1,252.164,0.98374,0.00813,0,0,0.00813,4.72358,0.065041,0.186992,0.162602,0.113821,0.113821,0.097561,0.097561,0.073171,0.04065,0,0.03252,0.01626,0,0,0,0,0.166667,0.062994,0.25,0,0,0,0,0,0,0,0,0.276423,0.04878,0.04878,0.01626,0.00813,0,0,0.113821,0,0,0,0,0,0,0,0,0,0.04065,0.113757,2.9375,2,31,0,0.041005,0,0,0,6.83333,3.94757,42,0.166667,0.111111,0.333333,0.111111,0.055556,0,0.166667,0.055556,4.23471,7.64293,-1,0,0,0,0,0,0,0,0,0,0,0,0.089431,0.130081,0.170732,0.04065,0.052632,408,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0.04878,0.00813,0.105691,0.065041,0.00813,0.00813,0.02439,0,0,0,0,0,0.01626,0,0.01626,0,0.01626,0.00813,0.03252,0.02439,0.04065,0,0,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813,0,0,0,0,0,0,0,0.00813,0.00813,0.00813,0,0,0,0,0.01626,0.00813,0.01626,0,0.03252,0.03252,0,0,0.04878,0,0,0,0,0,0.00813,0.00813,0,0,0.00813,0,0,0,0,0.04065,0,0,0,0,0,0,0,0,0.01626,0.02439,0,0,0.715447,0.175926,0.061419,0.25,0.222222,0,0.444444,0,0.333333
C:\Dev\fp\legitimate\enron_141213.txt,0,179,0.687151,83.2562,0,114.793,0,347.709,0.972067,0,0,0,0.027933,5.02235,0.03352,0.162011,0.223464,0.072626,0.100559,0.083799,0.067039,0.156425,0.061453,0.011173,0.022346,0.005587,0,0,0,0,0.13369,0.050732,0.235294,0.181818,0,0.454545,0,0,0.272727,0,0.090909,0.195531,0.050279,0.072626,0.044693,0.011173,0,0,0,0,0,0.011173,0,0,0,0,0,0,0.005587,0.075022,2.85714,0,0,0,0,0,0,0,7.78261,3.77586,49.2609,0.086957,0.130435,0.217391,0.043478,0.26087,0.130435,0.043478,0.086957,6.11656,9.92804,-1,0,0,0,0,0,0,0,0,0,0,0.01676,0.072626,0.111732,0.178771,0.01676,0.02439,0,0.01676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03352,0.039106,0.050279,0.128492,0.01676,0.039106,0.03352,0.022346,0.01676,0.011173,0,0,0,0.005587,0,0.005587,0,0.044693,0.011173,0.050279,0.01676,0.055866,0.005587,0,0.011173,0.022346,0,0.011173,0.011173,0.011173,0.01676,0.022346,0,0,0,0,0,0,0,0,0,0.027933,0.011173,0,0,0,0.011173,0.011173,0.005587,0.01676,0.011173,0,0,0.011173,0.050279,0.011173,0.022346,0,0.022346,0.01676,0,0,0.072626,0.011173,0.005587,0.005587,0.011173,0.011173,0.039106,0.011173,0.011173,0,0.005587,0.005587,0.027933,0.011173,0.005587,0.027933,0.005587,0,0.005587,0.011173,0,0,0,0,0.005587,0,0.01676,0,0.620112,0.128028,0.041522,0.235294,0.117647,0.647059,0,0.176471,0.058824
C:\Dev\fp\legitimate\enron_141356.txt,0,79,0.810127,50.5083,0,65.3948,0,249.16,0.974684,0.012658,0,0,0.012658,4.68354,0.063291,0.240506,0.177215,0.101266,0.063291,0.063291,0.075949,0.101266,0.025316,0.050633,0.025316,0.012658,0,0,0,0,0.285714,0,0.285714,0,0,0,0,0,0,0,0,0.177215,0.075949,0.025316,0.037975,0.012658,0,0,0,0,0,0.025316,0,0,0,0,0,0,0,0.058315,3.33333,0,0,0,0,0,0,0,7,5.57592,42.0909,0.454545,0,0,0,0.090909,0.090909,0.181818,0.181818,4.12949,7.51067,-1,0,0,0,0,0,0,0,0,0,0,0.012658,0.063291,0.101266,0.101266,0.050633,0.0625,2399.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316,0.075949,0.012658,0.202532,0.037975,0.037975,0.012658,0.012658,0,0,0,0.012658,0,0,0,0.012658,0,0,0.012658,0.025316,0.037975,0.037975,0,0,0.025316,0.037975,0.012658,0.025316,0.012658,0.012658,0.012658,0.037975,0,0.012658,0,0,0.012658,0,0,0,0.012658,0,0.037975,0,0,0.025316,0.012658,0,0.012658,0.012658,0,0,0,0.012658,0.050633,0,0,0,0.012658,0,0.025316,0,0.012658,0.025316,0.025316,0,0,0,0.012658,0.012658,0.012658,0,0,0,0,0,0.012658,0.063291,0,0,0,0.012658,0,0.012658,0,0,0,0.037975,0,0,0.734177,0.357143,0.071429,0.428571,0,0,0,0,0
C:\Dev\fp\legitimate\enron_141594.txt,0,938,0.458422,277.352,0,563.955,0,1864.1,0.997868,0.001066,0,0,0.001066,5.03625,0.039446,0.15565,0.171642,0.144989,0.121535,0.091684,0.08209,0.04371,0.049041,0.059701,0.026652,0.006397,0.004264,0.003198,0,0,0.026661,0.014139,0.086022,0.136986,0.520548,0.232877,0.041096,0.027397,0,0.027397,0.013699,0.153518,0.052239,0.045842,0.030917,0.011727,0,0,0.002132,0,0,0.004264,0,0,0.004264,0,0,0.001066,0.001066,0.032876,4.55556,18,71.3333,44.8045,0.108795,0,0,0,7.34921,3.80751,46.8333,0.103175,0.150794,0.253968,0.111111,0.103175,0.15873,0.103175,0.015873,5.96533,9.78549,-1,0,0,0,0,0,0,0,0,0,0,0.009595,0.051173,0.084222,0.152452,0.027719,0.046512,447.692,0.013859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039446,0.074627,0.045842,0.153518,0.060768,0.045842,0.049041,0.028785,0.026652,0.01919,0.001066,0.017058,0,0.002132,0,0.007463,0.006397,0.023454,0.028785,0.018124,0.036247,0.065032,0.002132,0.001066,0.008529,0.037313,0.002132,0.012793,0.012793,0.011727,0.010661,0.01919,0.001066,0.023454,0,0,0.00533,0.002132,0,0.001066,0.006397,0.020256,0.018124,0,0,0.004264,0.009595,0.023454,0.011727,0.014925,0.001066,0.002132,0,0.018124,0.039446,0.012793,0.008529,0,0.04371,0.015991,0.004264,0,0.065032,0.015991,0.011727,0.010661,0.003198,0.009595,0.006397,0.014925,0.012793,0,0.006397,0,0.006397,0.012793,0.003198,0.063966,0.013859,0,0.001066,0.017058,0.002132,0.003198,0.001066,0.014925,0.017058,0.001066,0,0.002132,0.335821,0.028257,0.015122,0.11828,0.837209,0.104651,0.034884,0.011628,0.011628
C:\Dev\fp\legitimate\enron_141831.txt,0,236,0.529661,117.396,39.9082,156.623,0,470.935,0.974576,0.016949,0,0,0.008475,4.84322,0.063559,0.169492,0.211864,0.072034,0.148305,0.080508,0.067797,0.080508,0.021186,0.016949,0.029661,0.021186,0.004237,0.012712,0,0,0.086957,0.030744,0.130435,0.25,0,0,0,0.5,0,0,0.25,0.190678,0.021186,0.118644,0,0.004237,0,0,0.016949,0,0,0.025424,0,0.004237,0,0,0,0,0,0.081137,5,0,0,0,0,0,0,0,6.94118,3.32496,42.4118,0.029412,0.117647,0.264706,0.058824,0.235294,0.088235,0.147059,0.058824,4.85216,8.41373,-1,0,0,0,0,0,0,0,0,0,0,0,0.038136,0.127119,0.199153,0.20339,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029661,0.080508,0.055085,0.105932,0.012712,0.042373,0.038136,0.004237,0.021186,0.004237,0,0.012712,0,0.004237,0,0.012712,0.016949,0.012712,0.004237,0,0.038136,0.033898,0,0.004237,0.004237,0.012712,0.012712,0.004237,0.008475,0.004237,0.004237,0.04661,0,0.004237,0,0,0,0,0,0,0,0,0.008475,0.008475,0.004237,0.004237,0.008475,0.004237,0,0.012712,0,0,0.012712,0.004237,0.072034,0.004237,0,0,0.004237,0.008475,0.012712,0,0.025424,0.004237,0.016949,0,0,0,0.004237,0.004237,0.004237,0.012712,0.016949,0,0.012712,0.016949,0,0.033898,0,0,0,0.008475,0,0,0,0,0.004237,0,0,0,0.381356,0.100621,0.041275,0.217391,0.171429,0.485714,0.228571,0.085714,0.028571
C:\Dev\fp\legitimate\enron_141947.txt,0,88,0.636364,43.2423,0,62.0652,0,228.73,0.977273,0.011364,0,0,0.011364,3.89773,0.022727,0.227273,0.272727,0.261364,0.022727,0.034091,0.056818,0.079545,0.022727,0,0,0,0,0,0,0,0.208333,0.058926,0.25,0,0,0,0,0,0,0,0,0.352273,0.125,0.022727,0.022727,0,0,0,0.159091,0,0,0,0,0,0,0,0,0,0.022727,0.05157,3,0,0,0,0,0,0,0,6.66667,4.28823,37.1667,0.416667,0.083333,0,0,0,0.083333,0.166667,0.25,0.261629,2.67864,-1,0,0,0,0,0,0,0,0,0,0,0.011364,0.068182,0.113636,0.204545,0.181818,0.107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0.011364,0.034091,0.045455,0.045455,0.045455,0,0,0.011364,0,0,0,0,0.011364,0,0,0.068182,0.011364,0,0.011364,0.068182,0,0,0,0,0,0,0.011364,0,0,0,0,0.011364,0.011364,0,0,0.056818,0,0,0,0,0,0,0,0,0,0.022727,0,0,0,0,0,0,0,0,0,0,0,0.022727,0,0,0.068182,0,0,0,0,0,0.022727,0.022727,0,0,0,0,0.011364,0.011364,0,0.079545,0,0,0,0.011364,0,0.011364,0,0,0.011364,0.011364,0,0.011364,0.556818,0.232143,0.07986,0.375,0,0,0,0,0
C:\Dev\fp\legitimate\enron_142725.txt,0,113,0.761062,114.028,69.1958,78.2808,0,250.127,0.929204,0,0,0,0.070796,4.32743,0.026549,0.292035,0.168142,0.150442,0.088496,0.079646,0.088496,0.017699,0,0.044248,0.044248,0,0,0,0,0,0.181818,0.074227,0.272727,0,0,0,0,0,0,0,0,0.238938,0.026549,0.035398,0.017699,0,0,0,0.088496,0,0.017699,0.017699,0,0,0,0,0,0,0.035398,0.074074,2.28571,0,0,0,0,0,0,0,7.53333,4.45521,43.2,0.2,0.066667,0.066667,0.066667,0.2,0,0.066667,0.333333,2.71888,5.71611,-1,0,0,0,0,0,0,0,0,0,0,0,0.070796,0.150442,0.20354,0.061947,0.081395,343.571,0.026549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053097,0.079646,0.044248,0.150442,0.097345,0.061947,0.044248,0,0.026549,0,0,0.00885,0.00885,0,0,0,0,0.026549,0.026549,0,0.00885,0.017699,0.00885,0,0,0,0.00885,0,0,0,0,0.00885,0,0.017699,0,0,0,0,0,0,0,0.00885,0,0,0,0,0,0.00885,0.00885,0,0,0,0,0.00885,0.026549,0,0,0,0.00885,0,0,0,0.053097,0,0.00885,0.00885,0,0.017699,0.026549,0.00885,0.00885,0,0,0,0,0.00885,0,0.061947,0.017699,0,0,0,0.00885,0.00885,0,0.00885,0.035398,0.00885,0,0.00885,0.672566,0.19697,0.062471,0.272727,0.166667,0,0.5,0,0.333333
C:\Dev\fp\legitimate\enron_14381.txt,0,482,0.487552,188.979,0,307.842,0,958.827,0.995851,0.002075,0,0,0.002075,4.25311,0.043568,0.172199,0.207469,0.226141,0.118257,0.068465,0.072614,0.043568,0.016598,0.020747,0.002075,0.008299,0,0,0,0,0.046543,0.022003,0.125,0.234043,0.446809,0,0.234043,0.042553,0,0.021277,0.021277,0.10166,0.049793,0.043568,0,0.004149,0,0,0,0,0.004149,0,0,0,0,0,0,0,0,0.014187,3,2,14,0,0.005368,0,0,0,17.8148,9.93325,96.5926,0.111111,0.222222,0.148148,0.148148,0.148148,0.111111,0.074074,0.037037,7.50957,7.54676,-1,0,0,0,0,0,0,0,0,0,0,0.014523,0.049793,0.091286,0.130705,0.014523,0.012766,61.5714,0.018672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024896,0.082988,0.068465,0.107884,0.159751,0.043568,0.039419,0.014523,0.008299,0.002075,0,0,0,0.004149,0,0,0.006224,0.004149,0.018672,0.014523,0.016598,0.051867,0.002075,0.004149,0.004149,0.002075,0.008299,0.006224,0.010373,0.004149,0.010373,0.006224,0,0.006224,0.002075,0.002075,0,0,0,0.004149,0.004149,0.006224,0.008299,0.002075,0.004149,0,0.004149,0.002075,0,0.008299,0.012448,0.008299,0,0.008299,0.018672,0.008299,0,0.002075,0.010373,0.004149,0.010373,0,0.043568,0.006224,0,0,0,0.006224,0.002075,0.010373,0.008299,0,0.004149,0.002075,0.002075,0.012448,0.014523,0.047718,0.014523,0,0,0.008299,0.006224,0.024896,0.010373,0.002075,0.022822,0.041494,0,0,0.406639,0.047068,0.023782,0.145833,0.722222,0.185185,0.055556,0,0.037037
C:\Dev\fp\legitimate\enron_144979.txt,0,284,0.602113,335.288,0,139.374,20.0721,566.364,0.992958,0.003521,0,0,0.003521,4.63028,0.056338,0.228873,0.15493,0.130282,0.105634,0.06338,0.102113,0.038732,0.056338,0.038732,0.010563,0.007042,0,0.003521,0.003521,0,0.071429,0.033065,0.178571,0.285714,0,0.52381,0,0.142857,0,0,0.047619,0.271127,0.073944,0.017606,0.066901,0.021127,0,0,0.024648,0,0.003521,0.021127,0,0,0.024648,0,0,0,0.017606,0.065993,2.35294,2,18,0,0.010702,0,0,0,6.04348,4.35369,36.5652,0.304348,0.195652,0.043478,0.108696,0.086957,0.043478,0.065217,0.152174,3.40037,6.52822,-1,0,0,0,0,0,0,0,0,0,0,0.024648,0.073944,0.123239,0.200704,0.066901,0.099415,0,0.017606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035211,0.066901,0.028169,0.130282,0.056338,0.045775,0.021127,0.014085,0.014085,0.003521,0,0.007042,0.010563,0,0,0.014085,0.007042,0.024648,0.010563,0.010563,0.017606,0.070423,0.003521,0,0.010563,0.014085,0.003521,0.010563,0.010563,0.010563,0.014085,0.017606,0,0.007042,0,0.010563,0,0,0,0,0,0.007042,0.014085,0,0.003521,0,0.010563,0.007042,0,0.014085,0,0,0,0,0.021127,0.003521,0.003521,0,0.014085,0.017606,0.007042,0,0.024648,0.010563,0,0,0,0,0.003521,0.021127,0.021127,0,0.003521,0,0.017606,0.017606,0.003521,0.066901,0,0,0,0.010563,0.010563,0.007042,0.003521,0,0.007042,0.010563,0,0.003521,0.492958,0.081633,0.041449,0.25,0.714286,0.214286,0.035714,0,0.035714
