Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\enron_160657.txt,0,356,0.601124,478.675,0,156.371,44.8568,709.812,0.988764,0.002809,0.005618,0,0.002809,4.64607,0.050562,0.132022,0.16573,0.224719,0.134831,0.092697,0.061798,0.05618,0.050562,0.016854,0,0,0.008427,0,0,0.005618,0.065934,0.022088,0.114286,0.115385,0,0.538462,0,0,0.269231,0,0.076923,0.210674,0.070225,0.022472,0.053371,0.005618,0,0,0.016854,0,0.002809,0.005618,0.002809,0,0,0,0,0.025281,0.005618,0.041974,4.5,0,0,0,0,0,0,0,6.41818,3.69615,39.4182,0.127273,0.163636,0.2,0.054545,0.163636,0.036364,0.127273,0.127273,3.66207,6.90698,7.8,0,0,0,0,0,0,0,0,0,0,0.019663,0.05618,0.092697,0.148876,0.02809,0.042056,149,0.025281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042135,0.126404,0.019663,0.13764,0.073034,0.061798,0.053371,0.019663,0.002809,0.002809,0,0.002809,0,0.002809,0.002809,0.002809,0.011236,0.002809,0.002809,0.022472,0,0.036517,0.005618,0.014045,0.005618,0,0,0.005618,0.002809,0.005618,0.019663,0.008427,0.011236,0.019663,0.002809,0.002809,0,0.008427,0.005618,0.005618,0.002809,0.005618,0.022472,0.005618,0.008427,0.008427,0.044944,0.014045,0,0.002809,0.019663,0.005618,0.005618,0.005618,0.019663,0.078652,0,0,0.002809,0.008427,0.011236,0.002809,0.016854,0.005618,0.011236,0.002809,0.005618,0.008427,0.016854,0.039326,0.002809,0.002809,0.002809,0.002809,0.008427,0,0.011236,0.053371,0.002809,0,0.008427,0.005618,0.002809,0.016854,0.002809,0.002809,0.011236,0.005618,0.005618,0.005618,0.511236,0.061607,0.023808,0.114286,0.21875,0.46875,0,0.25,0.0625
C:\Dev\fp\legitimate\enron_160902.txt,0,337,0.504451,433.809,362.553,146.34,44.8568,669.965,0.994065,0.002967,0,0,0.002967,4.21365,0.062315,0.192878,0.198813,0.207715,0.097923,0.062315,0.086053,0.04451,0.023739,0,0.005935,0.008902,0,0.002967,0.005935,0,0.065062,0.02221,0.121212,0.176471,0,0.529412,0,0,0.264706,0,0.029412,0.178042,0.053412,0.053412,0,0.002967,0,0,0.020772,0.005935,0.014837,0,0,0,0,0,0,0,0.026706,0.049973,2.5,2,28,0,0.014886,0,0,0,10.3125,8.84392,58.7813,0.34375,0.25,0.125,0.09375,0.09375,0,0.03125,0.0625,3.57254,6.10596,-1,0,0,0,0,0,0,0,0,0,0,0.002967,0.035608,0.083086,0.15727,0.065282,0.1,336.682,0.011869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014837,0.094955,0.023739,0.121662,0.115727,0.053412,0.041543,0.002967,0.014837,0.002967,0,0.008902,0,0.005935,0,0.017804,0,0,0.026706,0.020772,0.017804,0.068249,0.002967,0.002967,0,0.008902,0,0,0.011869,0,0,0.020772,0,0.008902,0,0,0,0.008902,0,0,0.008902,0.008902,0,0,0.002967,0,0.011869,0.002967,0.002967,0,0,0,0,0,0.029674,0.011869,0,0.008902,0.008902,0.008902,0.008902,0,0.050445,0,0.011869,0,0,0,0,0,0,0,0.011869,0.005935,0,0.002967,0,0.059347,0,0,0,0.008902,0.002967,0,0,0,0.026706,0.029674,0,0,0.403561,0.062771,0.021318,0.121212,0.190476,0.571429,0,0.214286,0.02381
C:\Dev\fp\legitimate\enron_163539.txt,0,102,0.686275,94.0124,58,80.6095,0,253.856,0.882353,0,0,0,0.117647,4.18628,0.039216,0.127451,0.22549,0.313725,0.127451,0.029412,0.039216,0.058824,0.009804,0.019608,0,0.009804,0,0,0,0,0.144444,0.068493,0.3,0.666667,0,0,0,0.222222,0,0,0.111111,0.27451,0.127451,0.019608,0,0,0,0,0.04902,0,0.009804,0.019608,0.019608,0,0.009804,0,0,0,0.019608,0.02972,0,6,27,15.0997,0.141608,0,0,0,5.76471,4.68451,33.6471,0.352941,0.235294,0.058824,0,0.117647,0,0.117647,0.117647,1.16971,3.6806,-1,0,0,0,0,0,0,0,0,0,0,0.009804,0.068627,0.107843,0.147059,0.088235,0.1,0,0.009804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0.04902,0.04902,0.147059,0.088235,0.078431,0.107843,0,0,0,0,0,0,0,0,0,0.019608,0.029412,0.009804,0,0.029412,0.078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009804,0,0,0,0,0.009804,0,0,0,0.009804,0,0,0.009804,0.019608,0,0,0,0,0.019608,0,0,0.029412,0,0,0,0,0.009804,0.088235,0.009804,0,0,0,0,0.019608,0,0,0.078431,0.009804,0,0,0.009804,0,0,0,0,0.009804,0,0.009804,0,0.617647,0.144444,0.068493,0.3,0.666667,0,0.222222,0,0.111111
C:\Dev\fp\legitimate\enron_180214.txt,0,48,0.916667,31.7483,24.5061,36.034,0,136.085,0.895833,0.020833,0.020833,0.041667,0.020833,4.1875,0.041667,0.25,0.125,0.25,0.083333,0.083333,0.104167,0.020833,0.020833,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.020833,0.041667,0.020833,0.020833,0,0,0.083333,0.020833,0.041667,0,0,0,0,0,0,0,0.083333,0.132353,3.14286,0,0,0,0,0,0,0,4.8,4.4,27.2,0.4,0.2,0.1,0.1,0,0,0,0.2,0.693125,2.65583,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.041667,0.020833,0.125,0.136364,87719.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0.020833,0.020833,0.083333,0.041667,0.125,0.145833,0.041667,0,0,0,0,0,0.020833,0,0,0,0.020833,0,0,0,0.020833,0,0.041667,0.020833,0,0,0.020833,0.0625,0.020833,0.020833,0.020833,0,0,0,0,0,0,0,0,0,0,0.020833,0,0.020833,0,0.020833,0.020833,0,0.020833,0,0,0,0,0.125,0,0,0,0.020833,0,0,0,0.041667,0.020833,0,0,0,0,0,0.020833,0.020833,0,0.041667,0,0,0,0,0.020833,0,0,0,0.020833,0,0,0,0,0.020833,0.020833,0,0,0.854167,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_184317.txt,0,59,0.813559,47.9296,0,51.987,0,167.82,0.915254,0,0,0,0.084746,4,0,0.338983,0.101695,0.254237,0.084746,0.135593,0.033898,0.016949,0,0.016949,0,0,0.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322034,0.084746,0.033898,0.016949,0.033898,0,0,0.067797,0.016949,0,0,0,0,0,0,0,0,0.067797,0.117647,3.2,0,0,0,0,0,0,0,3.86667,2.62974,21.5333,0.266667,0.2,0.066667,0,0.133333,0.2,0,0.133333,-0.656667,0.064828,-1,0,0,0,0,0,0,0,0,0,0,0,0.050847,0.067797,0.067797,0.169492,0.166667,99006.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949,0.016949,0.084746,0.067797,0.067797,0.084746,0,0,0,0,0,0,0,0,0.016949,0,0.033898,0,0,0,0,0,0,0,0,0,0,0,0,0.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949,0,0,0,0,0,0,0,0.016949,0,0,0,0,0,0,0,0.050847,0,0,0.016949,0,0.016949,0,0.016949,0.016949,0,0,0,0,0,0,0.016949,0,0,0,0,0.016949,0,0,0,0.033898,0.033898,0,0,0.728814,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_185189.txt,0,15,1,13.7635,7.54131,27.1023,0,105,0.866667,0.066667,0,0,0.066667,3.8,0,0.266667,0.266667,0.133333,0.133333,0.133333,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.06905,10.4286,0.428571,0,0.285714,0,0,0.142857,0,0.142857,-2.532,-8.256,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,97.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0,0.133333,0.2,0,0,0.066667,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866667,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_185303.txt,0,57,0.684211,28.8859,0,41.2215,0,162.33,0.964912,0.017544,0,0,0.017544,3.73684,0.122807,0.22807,0.175439,0.105263,0.175439,0.087719,0.070175,0,0.035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526,0.035088,0,0.052632,0,0,0,0.035088,0.035088,0,0.035088,0,0,0,0,0,0,0.017544,0.072664,2,0,0,0,0,0,0,0,5.7,5.36749,28.9,0.5,0,0.2,0.1,0,0,0.1,0.1,-0.979474,0.979649,-1,0,0,0,0,0,0,0,0,0,0,0.052632,0.105263,0.070175,0.157895,0.210526,0.205128,42.8333,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087719,0,0.175439,0.035088,0,0.017544,0.035088,0,0,0,0.035088,0,0,0,0,0,0,0,0.035088,0,0.017544,0,0,0,0.017544,0,0,0.035088,0,0,0,0.017544,0.035088,0.035088,0,0,0,0,0,0,0,0,0,0.017544,0,0,0,0,0,0,0,0,0.017544,0.035088,0,0,0,0,0,0,0,0,0,0,0,0.017544,0,0,0,0,0,0.035088,0.017544,0,0.017544,0.017544,0.035088,0,0,0,0,0,0,0,0,0,0.017544,0,0.017544,0.596491,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_186429.txt,0,72,0.902778,39.4844,0,51.9242,0,249.796,0.972222,0.013889,0,0,0.013889,4.55556,0.027778,0.277778,0.083333,0.208333,0.055556,0.097222,0.138889,0.041667,0.041667,0,0,0.013889,0.013889,0,0,0,0.142857,0,0.142857,0,0,0,0,0,0,0,0,0.25,0.027778,0.027778,0.027778,0,0,0,0.097222,0,0,0,0,0,0,0,0,0,0.069444,0.117371,3.14286,0,0,0,0,0,0,0,4.11765,3.10374,25.0588,0.470588,0.058824,0.176471,0.058824,0.058824,0.117647,0,0.058824,2.08549,3.79809,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0.055556,0.180556,0.153846,76172.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013889,0.013889,0.097222,0.013889,0.027778,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0.013889,0,0.013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0.027778,0,0,0.013889,0,0.013889,0,0,0,0,0,0,0,0,0,0.013889,0,0,0,0,0,0,0,0,0,0.013889,0,0,0.777778,0.25,0.061859,0.285714,0,0,0,0,0
C:\Dev\fp\legitimate\enron_187907.txt,0,183,0.595628,135.327,122.111,125.416,0,353.474,0.945355,0,0,0,0.054645,4.33333,0.071038,0.273224,0.136612,0.114754,0.120219,0.092896,0.060109,0.043716,0.027322,0.027322,0.010929,0.016393,0,0,0.005464,0,0.097222,0.024056,0.111111,0.25,0,0,0,0,0,0,0.75,0.229508,0.04918,0.065574,0,0,0,0,0,0,0,0,0.114754,0,0,0,0,0,0,0.028656,0,0,0,0,0,0,0,0,7.375,4.96498,42.1667,0.25,0.125,0.125,0.083333,0.083333,0.125,0.083333,0.125,2.6675,5.66644,287.65,0,0,0,0,0,0,0,0,0,0,0.005464,0.021858,0.04918,0.114754,0.081967,0.036697,279.533,0.005464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04918,0.060109,0.021858,0.147541,0.098361,0.043716,0.021858,0.021858,0.005464,0,0,0.005464,0,0,0,0.016393,0,0.010929,0,0.032787,0.010929,0.027322,0.010929,0.005464,0.016393,0,0.010929,0.016393,0.032787,0.054645,0.027322,0.021858,0.005464,0.005464,0.005464,0,0,0,0,0,0,0.010929,0.021858,0,0,0,0.016393,0.005464,0,0.021858,0,0,0,0,0.016393,0,0,0,0.016393,0,0.005464,0,0.065574,0.016393,0,0,0,0,0.016393,0.016393,0.016393,0,0.021858,0,0.005464,0.027322,0.016393,0.04918,0.005464,0,0,0.016393,0,0.016393,0,0,0.032787,0.027322,0,0.043716,0.535519,0.100694,0.029257,0.166667,0.25,0,0.6875,0,0.0625
C:\Dev\fp\legitimate\enron_189806.txt,0,375,0.437333,237.553,199.002,253.756,0,746.528,0.914667,0,0,0,0.085333,4.38933,0.032,0.242667,0.133333,0.2,0.176,0.058667,0.061333,0.026667,0.029333,0.008,0.008,0.002667,0.002667,0,0,0.018667,0.048179,0.021763,0.108108,0.434783,0,0.369565,0,0,0.173913,0,0.021739,0.498667,0.064,0.093333,0.149333,0,0,0,0.058667,0,0.002667,0.026667,0,0,0.002667,0,0,0.008,0.093333,0.125055,3.16279,0,0,0,0,0,0,0,5.06944,3.92402,31.3194,0.333333,0.25,0.125,0.097222,0.069444,0.069444,0.041667,0.013889,1.77848,4.17038,-1,0,0,0,0,0,0,0,0,0,0,0.002667,0.042667,0.098667,0.16,0.133333,0.164634,2102.94,0.010667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.045333,0.008,0.106667,0.050667,0.058667,0.061333,0.010667,0.008,0.005333,0,0.005333,0,0.008,0.002667,0.008,0.002667,0.005333,0.008,0.008,0.002667,0.026667,0,0,0.002667,0.005333,0,0,0,0.002667,0.002667,0.002667,0.002667,0.018667,0.008,0,0.002667,0.002667,0.002667,0.002667,0,0.002667,0.002667,0,0.008,0.008,0.002667,0.002667,0.005333,0.005333,0.002667,0,0.002667,0,0.026667,0,0.005333,0,0.008,0.005333,0.002667,0.002667,0.026667,0.002667,0.002667,0,0,0,0,0.010667,0.005333,0,0.013333,0.008,0.002667,0,0,0.064,0.002667,0,0,0.002667,0.008,0.005333,0,0.002667,0.005333,0.016,0.002667,0.005333,0.341333,0.052994,0.030727,0.162162,0.411765,0.372549,0.137255,0.019608,0.058824
C:\Dev\fp\legitimate\enron_194727.txt,0,40,0.85,33.1852,26.5246,34.9333,0,153.1,0.95,0,0,0,0.05,4.65,0.05,0.275,0.1,0.125,0.075,0.075,0.1,0.1,0.075,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1,0.05,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0.038298,4,0,0,0,0,0,0,0,13,2.94392,78.3333,0.333333,0,0,0,0,0.333333,0,0.333333,6.9715,9.26508,-1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.058824,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0.05,0.125,0.025,0.05,0.075,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0.025,0,0.1,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0.025,0.025,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0.825,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_199866.txt,0,142,0.683099,153.679,161.227,53.642,0,260.846,0.985915,0.007042,0,0,0.007042,5.09859,0.021127,0.126761,0.169014,0.183099,0.084507,0.126761,0.112676,0.084507,0.042254,0.014085,0.014085,0.014085,0.007042,0,0,0,0.128571,0.042857,0.214286,0.3,0,0,0,0.6,0,0,0.1,0.133803,0.077465,0.028169,0,0,0,0,0.014085,0.007042,0,0,0,0,0,0,0,0,0.007042,0.036384,2,4,12,2.82843,0.026461,0,0,0,7,4.25441,45.35,0.25,0.1,0,0.1,0.2,0.1,0.15,0.1,6.08437,9.95115,-1,0,0,0,0,0,0,0,0,0,0,0,0.049296,0.084507,0.15493,0,0,0,0.021127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021127,0.042254,0.06338,0.126761,0.091549,0.105634,0.084507,0.014085,0,0,0,0,0,0,0,0.007042,0.021127,0.007042,0,0.021127,0.035211,0.06338,0.007042,0,0,0,0,0,0,0,0,0.007042,0.007042,0,0,0,0,0,0,0,0,0.007042,0,0,0,0.007042,0,0,0,0,0,0,0,0,0.028169,0,0,0,0,0,0,0,0.021127,0,0,0,0,0,0.06338,0.007042,0.007042,0,0.007042,0.007042,0.014085,0.007042,0.007042,0.070423,0.007042,0.007042,0,0.014085,0.007042,0.007042,0,0.007042,0.014085,0.007042,0,0,0.619718,0.12987,0.041069,0.214286,0.272727,0,0.636364,0,0.090909
C:\Dev\fp\legitimate\enron_201948.txt,0,94,0.691489,61.53,0,77.8489,0,245.285,0.989362,0,0,0,0.010638,4.34043,0.010638,0.180851,0.351064,0.148936,0.053191,0.074468,0.053191,0.042553,0.021277,0.031915,0,0.031915,0,0,0,0,0.155556,0.054433,0.222222,0,0,0,0,0,0,0,0,0.148936,0.074468,0.06383,0,0.010638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065637,2.875,0,0,0,0,0,0,0,10.3333,5.83095,57.5556,0.222222,0,0,0.111111,0.555556,0,0,0.111111,4.18007,6.85719,-1,0,0,0,0,0,0,0,0,0,0,0.010638,0.021277,0.042553,0.12766,0.021277,0.015385,100,0.010638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031915,0.085106,0.031915,0.180851,0.095745,0.06383,0.053191,0.021277,0,0,0,0,0,0,0,0,0,0.021277,0.042553,0,0.021277,0.053191,0,0.010638,0.010638,0.021277,0,0.010638,0.021277,0.010638,0.010638,0.010638,0,0,0,0,0,0.010638,0,0,0,0.021277,0.010638,0,0,0,0.010638,0,0,0.010638,0,0,0,0,0.031915,0,0,0,0.010638,0,0,0,0.031915,0.010638,0,0,0,0.010638,0.010638,0.021277,0.021277,0,0.021277,0,0,0,0,0.042553,0,0,0.010638,0.010638,0.010638,0,0,0.010638,0.042553,0.053191,0,0,0.670213,0.166667,0.055556,0.222222,0,0,0,0,0
C:\Dev\fp\legitimate\enron_205288.txt,0,76,0.763158,52.3828,0,64.7684,0,199.502,0.973684,0.013158,0,0,0.013158,3.67105,0.052632,0.236842,0.171053,0.342105,0.039474,0.118421,0.013158,0.013158,0,0,0,0.013158,0,0,0,0,0.178571,0.061859,0.285714,0,0,0,0,0,0,0,0,0.355263,0.184211,0.039474,0,0.013158,0,0,0,0.092105,0,0.026316,0,0,0,0,0,0,0,0.031088,2,0,0,0,0,0,0,0,6.72727,5.10064,35.0909,0.363636,0,0.090909,0.090909,0.090909,0.181818,0,0.181818,-0.775706,1.38579,-1,0,0,0,0,0,0,0,0,0,0,0.039474,0.052632,0.052632,0.078947,0.013158,0.017241,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039474,0.052632,0.039474,0.184211,0.131579,0.039474,0.013158,0.039474,0,0,0,0,0,0.013158,0,0,0.039474,0,0.039474,0.013158,0.013158,0.052632,0,0,0.013158,0,0,0.013158,0.026316,0.013158,0.013158,0.026316,0,0,0,0,0,0.013158,0,0,0,0.013158,0.013158,0,0,0,0.013158,0.013158,0,0.013158,0,0.013158,0,0,0.026316,0.013158,0,0,0.013158,0.013158,0.026316,0,0,0.013158,0.013158,0.013158,0,0,0,0.026316,0.052632,0,0,0.026316,0,0.013158,0.013158,0.052632,0,0,0,0.013158,0,0,0,0,0.039474,0.026316,0,0,0.697368,0.178571,0.061859,0.285714,0,0,0,0,0
C:\Dev\fp\legitimate\enron_208887.txt,0,113,0.707965,77.8718,86.4832,81.6028,0,244.133,0.938053,0,0,0,0.061947,4.9292,0.044248,0.212389,0.185841,0.106195,0.088496,0.115044,0.088496,0.053097,0.035398,0,0.00885,0,0.035398,0,0,0.026549,0.147727,0.06327,0.272727,0.5,0,0,0,0.375,0,0,0.125,0.380531,0.141593,0.061947,0.044248,0.00885,0,0,0.026549,0,0.00885,0,0,0.035398,0.00885,0,0,0,0.044248,0.077124,3.25,10,22.2,3.98497,0.145098,0,0,0,3.54839,3.74888,24.6774,0.612903,0.193548,0.032258,0,0.064516,0,0.032258,0.064516,3.56074,4.8419,-1,0,0,0,0,0,0,0,0,0,0,0.017699,0.053097,0.088496,0.168142,0.061947,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035398,0.017699,0.017699,0.106195,0.061947,0.070796,0.026549,0.026549,0,0.026549,0,0,0,0,0,0,0,0,0.00885,0.00885,0.00885,0.026549,0.00885,0,0.00885,0.070796,0,0.017699,0.00885,0.00885,0.00885,0.017699,0,0.026549,0.017699,0,0,0.00885,0,0.00885,0.00885,0.00885,0.00885,0,0.017699,0.00885,0.00885,0,0,0.00885,0,0,0,0.026549,0.053097,0.00885,0,0,0.017699,0.00885,0,0,0.00885,0.00885,0,0,0,0,0.00885,0.017699,0.017699,0,0,0,0.00885,0,0,0.035398,0,0,0,0.00885,0.00885,0.00885,0,0,0.053097,0.044248,0,0,0.610619,0.181818,0.084165,0.363636,0.285714,0.571429,0,0,0.142857
